name;date;tempmax;tempmin;temp;feelslikemax;feelslikemin;feelslike;dew;humidity;precip;precipprob;precipcover;preciptype;snow;snowdepth;windgust;windspeed;winddir;sealevelpressure;cloudcover;visibility;solarradiation;solarenergy;uvindex;severerisk;sunrise;sunset;moonphase;conditions;description;icon;stations
Yogyakarta;9/3/2023;31.5;18.0;23.0;30.8;18.0;22.9;16.8;72.0;0.0;0;0.0;;0;0;25.9;28.8;207.1;1012.5;37.7;24.1;298.4;25.9;10;10;2023-09-03T05:38:59;2023-09-03T17:37:20;0.60;Partially cloudy;Becoming cloudy in the afternoon.;partly-cloudy-day;remote
Yogyakarta;9/4/2023;33.1;18.3;23.1;32.1;18.3;23.1;16.6;71.3;0.1;100;4.2;rain;0;0;24.8;28.4;212.0;1011.3;70.0;24.1;296.6;25.7;10;10;2023-09-04T05:38:27;2023-09-04T17:37:12;0.64;Rain, Partially cloudy;Partly cloudy throughout the day with early morning rain.;rain;remote
Yogyakarta;9/5/2023;33.0;17.4;23.3;32.3;17.4;23.2;16.0;67.7;0.0;0;0.0;;0;0;21.6;28.4;225.7;1012.3;20.1;24.1;300.9;26.0;10;10;2023-09-05T05:37:55;2023-09-05T17:37:05;0.67;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;remote
Yogyakarta;9/6/2023;31.4;19.1;23.6;31.9;19.1;23.8;17.8;72.9;0.0;0;0.0;;0;0;22.7;26.6;207.6;1013.5;52.5;24.1;227.3;19.8;9;10;2023-09-06T05:37:23;2023-09-06T17:36:57;0.70;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;remote
Yogyakarta;9/7/2023;32.3;19.9;24.2;32.5;19.9;24.3;18.0;72.1;0.0;0;0.0;;0;0;21.2;25.2;213.0;1013.4;32.8;23.7;287.8;24.9;10;10;2023-09-07T05:36:50;2023-09-07T17:36:49;0.75;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;remote
Yogyakarta;9/8/2023;32.3;18.7;23.9;32.4;18.7;23.9;17.4;71.1;0.0;0;0.0;;0;0;21.2;24.5;218.3;1013.3;37.5;24.1;294.3;25.4;10;10;2023-09-08T05:36:18;2023-09-08T17:36:41;0.77;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;remote
Yogyakarta;9/9/2023;33.3;17.7;23.4;31.7;17.7;23.0;15.2;66.8;0.0;0;0.0;;0;0;18.7;22.7;232.0;1012.8;30.6;24.1;312.0;27.0;10;10;2023-09-09T05:35:45;2023-09-09T17:36:32;0.80;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;remote
Yogyakarta;9/10/2023;31.2;18.1;23.1;30.9;18.1;23.1;16.8;71.3;0.0;0;0.0;;0;0;23.0;23.0;210.8;1013.8;26.3;24.1;298.9;25.8;10;10;2023-09-10T05:35:11;2023-09-10T17:36:24;0.84;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;remote
Yogyakarta;9/11/2023;33.9;19.3;24.8;34.4;19.3;25.0;18.6;72.3;0.1;100;4.2;rain;0;0;27.7;31.0;206.7;1013.0;30.9;22.8;298.9;26.0;10;10;2023-09-11T05:34:38;2023-09-11T17:36:16;0.87;Rain, Partially cloudy;Partly cloudy throughout the day with afternoon rain.;rain;remote
Yogyakarta;9/12/2023;34.8;20.1;25.5;35.0;20.1;25.8;19.0;72.3;0.0;0;0.0;;0;0;25.6;29.9;192.6;1013.0;13.0;23.8;303.3;26.3;10;10;2023-09-12T05:34:04;2023-09-12T17:36:07;0.90;Clear;Clear conditions throughout the day.;clear-day;remote
Yogyakarta;9/13/2023;34.9;19.4;25.0;34.4;19.4;25.0;18.0;71.1;0.0;0;0.0;;0;0;24.8;30.6;210.3;1012.9;28.4;24.1;307.8;26.6;10;10;2023-09-13T05:33:31;2023-09-13T17:35:58;0.94;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;remote
Yogyakarta;9/14/2023;32.2;20.2;24.6;31.8;20.2;24.6;18.2;70.9;0.1;100;4.2;rain;0;0;28.4;26.6;174.7;1013.7;58.5;24.1;187.0;16.2;8;10;2023-09-14T05:32:57;2023-09-14T17:35:50;0.97;Rain, Partially cloudy;Partly cloudy throughout the day with morning rain.;rain;remote
Yogyakarta;9/15/2023;34.2;18.8;24.7;34.5;18.8;24.9;18.1;71.2;0.0;0;0.0;;0;0;24.1;32.4;194.8;1012.9;21.6;24.1;300.8;25.9;10;10;2023-09-15T05:32:23;2023-09-15T17:35:41;0.00;Partially cloudy;Clearing in the afternoon.;partly-cloudy-day;remote
Yogyakarta;9/16/2023;34.8;20.3;25.4;34.9;20.3;25.6;18.9;71.6;0.1;100;4.2;rain;0;0;23.0;23.0;207.1;1012.3;48.9;24.0;253.3;21.9;10;10;2023-09-16T05:31:49;2023-09-16T17:35:32;0.04;Rain, Partially cloudy;Partly cloudy throughout the day with late afternoon rain.;rain;remote
Yogyakarta;9/17/2023;31.2;20.2;24.8;31.7;20.2;24.9;18.8;73.0;0.1;100;4.2;rain;0;0;21.2;22.3;211.7;1012.2;44.9;24.1;170.6;14.6;7;10;2023-09-17T05:31:15;2023-09-17T17:35:23;0.07;Rain, Partially cloudy;Partly cloudy throughout the day with afternoon rain.;rain;remote
Yogyakarta;9/18/2023;32.0;20.1;24.5;31.9;20.1;24.6;18.4;73.0;0.2;100;8.3;rain;0;0;23.4;25.2;198.1;1012.4;44.5;23.3;279.8;24.1;10;10;2023-09-18T05:30:41;2023-09-18T17:35:15;0.11;Rain, Partially cloudy;Partly cloudy throughout the day with rain clearing later.;rain;remote
Yogyakarta;9/19/2023;32.2;19.4;24.3;32.4;19.4;24.4;18.1;72.4;0.0;0;0.0;;0;0;19.8;24.5;202.8;1012.4;31.7;24.1;238.3;20.6;9;10;2023-09-19T05:30:07;2023-09-19T17:35:06;0.14;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;remote
Yogyakarta;9/20/2023;34.0;19.8;24.8;34.0;19.8;24.8;17.6;69.4;0.0;0;0.0;;0;0;20.5;25.6;213.7;1012.0;20.9;24.1;308.6;26.9;10;10;2023-09-20T05:29:33;2023-09-20T17:34:57;0.18;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;remote
Yogyakarta;9/21/2023;33.6;19.0;24.4;33.0;19.0;24.3;16.9;68.4;0.0;0;0.0;;0;0;22.7;24.5;218.8;1012.5;21.1;24.1;314.8;27.3;10;10;2023-09-21T05:28:59;2023-09-21T17:34:49;0.21;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;remote
Yogyakarta;9/22/2023;31.9;18.8;23.8;31.2;18.8;23.6;16.7;70.3;0.0;0;0.0;;0;0;25.2;25.6;199.8;1013.1;57.3;24.1;314.9;27.3;10;10;2023-09-22T05:28:25;2023-09-22T17:34:40;0.25;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;remote
Yogyakarta;9/23/2023;33.4;19.9;24.4;33.1;19.9;24.4;18.1;72.3;0.0;0;0.0;;0;0;21.2;29.2;206.5;1012.5;72.2;23.0;286.9;24.8;10;10;2023-09-23T05:27:51;2023-09-23T17:34:32;0.25;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;remote
Yogyakarta;9/24/2023;34.6;19.7;25.0;34.3;19.7;25.0;18.2;71.5;0.1;100;4.2;rain;0;0;23.4;31.0;205.7;1012.0;46.7;24.1;308.2;26.9;10;10;2023-09-24T05:27:17;2023-09-24T17:34:24;0.32;Rain, Partially cloudy;Becoming cloudy in the afternoon with late afternoon rain.;rain;remote
Yogyakarta;9/25/2023;32.6;20.7;25.0;33.0;20.7;25.1;18.6;72.1;0.2;100;8.3;rain;0;0;25.9;26.6;194.3;1012.5;56.0;24.1;269.3;23.3;8;10;2023-09-25T05:26:43;2023-09-25T17:34:16;0.35;Rain, Partially cloudy;Partly cloudy throughout the day with rain clearing later.;rain;remote
Yogyakarta;9/26/2023;35.0;19.2;25.2;33.6;19.2;24.9;16.9;67.8;0.2;100;8.3;rain;0;0;24.8;32.0;186.4;1012.1;19.9;24.1;321.6;27.9;10;10;2023-09-26T05:26:09;2023-09-26T17:34:08;0.39;Rain;Clear conditions throughout the day with rain.;rain;remote
Yogyakarta;9/27/2023;35.2;19.8;25.4;34.3;19.8;25.3;17.8;69.4;0.0;0;0.0;;0;0;20.9;26.3;217.7;1012.2;54.1;24.1;316.5;27.5;10;10;2023-09-27T05:25:36;2023-09-27T17:34:00;0.42;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;remote
Yogyakarta;9/28/2023;36.1;19.9;25.6;35.4;19.9;25.6;18.2;70.0;0.0;0;0.0;;0;0;21.6;26.3;230.0;1012.2;47.8;24.1;316.5;27.5;10;10;2023-09-28T05:25:03;2023-09-28T17:33:52;0.46;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;remote
Yogyakarta;9/29/2023;36.9;20.0;25.9;36.4;20.0;25.9;17.6;67.7;0.0;0;0.0;;0;0;23.0;27.7;222.0;1013.2;34.9;23.1;318.0;27.6;10;10;2023-09-29T05:24:30;2023-09-29T17:33:45;0.50;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;remote
Yogyakarta;9/30/2023;36.2;19.8;25.8;34.1;19.8;25.4;16.5;66.0;0.1;100;4.2;rain;0;0;24.1;29.2;194.9;1013.4;48.8;24.1;325.5;28.3;10;10;2023-09-30T05:23:57;2023-09-30T17:33:38;0.53;Rain, Partially cloudy;Partly cloudy throughout the day with late afternoon rain.;rain;remote
Yogyakarta;10/1/2023;34.3;20.1;25.4;33.3;20.1;25.2;17.6;69.1;0.0;0;0.0;;0;0;23.4;27.7;189.8;1013.3;32.4;22.5;323.1;28.1;10;10;2023-10-01T05:23:24;2023-10-01T17:33:31;0.56;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;remote
Yogyakarta;10/2/2023;33.4;20.4;25.1;32.8;20.4;25.0;18.2;70.9;0.1;100;4.2;rain;0;0;20.5;27.7;194.7;1014.1;55.9;24.1;316.0;27.2;10;10;2023-10-02T05:22:52;2023-10-02T17:33:24;0.59;Rain, Partially cloudy;Becoming cloudy in the afternoon with early morning rain.;rain;remote
Yogyakarta;10/3/2023;34.3;20.3;25.2;34.6;20.3;25.5;19.2;73.7;0.2;100;8.3;rain;0;0;22.0;29.9;208.3;1014.1;80.7;24.1;269.9;23.1;10;10;2023-10-03T05:22:20;2023-10-03T17:33:18;0.62;Rain, Partially cloudy;Partly cloudy throughout the day with late afternoon rain.;rain;remote
Yogyakarta;10/4/2023;35.0;20.7;25.7;35.9;20.7;26.2;19.6;73.0;0.0;0;0.0;;0;0;24.1;20.5;224.1;1013.0;43.7;24.1;210.0;18.1;10;10;2023-10-04T05:21:48;2023-10-04T17:33:12;0.66;Partially cloudy;Becoming cloudy in the afternoon.;partly-cloudy-day;remote
Yogyakarta;10/5/2023;37.2;20.8;26.8;36.8;20.8;27.2;19.1;68.2;0.0;0;0.0;;0;0;24.8;28.8;210.3;1011.7;37.4;24.1;312.5;27.1;10;10;2023-10-05T05:21:17;2023-10-05T17:33:06;0.69;Partially cloudy;Clearing in the afternoon.;partly-cloudy-day;remote
